CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cluster,Cluster_Name,PC1,PC2,DBSCAN_Label,Ward_Label,IQR_flag,ZScore_flag,IF_flag,MAHA_flag,LOF_flag,DBSCAN_flag,UNI_flag,MV_flag,Composite_Anomaly_Score,UniMV_Segment,Anomaly_Class,Max_Abs_Z,HighBal_Churn_flag,IF_score,MAHA_dist2,Age_Band,Balance_Band,Active_Status,Churn_Status
646,France,Female,46,4,0.0,3,1,0,93251.42,1,2,Zero-Balance Multi-Product France-Skew Loyalist,2.5117,-0.8664,2,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.52705661927622,0,-0.5244,10.029,Senior (46-60),Zero balance,Inactive,Churned
635,Germany,Female,28,3,81623.67,2,1,1,156791.36,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.6121,0.6741,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0414328469214764,0,-0.4585,3.662,Young adult (18-30),Insured (0-100K),Active,Retained
647,Spain,Female,44,5,0.0,3,1,1,174205.22,1,2,Zero-Balance Multi-Product France-Skew Loyalist,2.5704,0.2471,-1,2,0,0,0,0,0,1,0,0,1,Neither,C: Risk Signal — Density Outlier + Churned,2.52705661927622,0,-0.5276,11.035,Middle-aged (31-45),Zero balance,Active,Churned
808,France,Male,45,7,118626.55,2,1,0,147132.46,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0912,0.7888,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.629319187340869,0,-0.5,6.878,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
524,France,Female,36,10,0.0,2,1,0,109614.57,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5498,0.9866,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5069,6.498,Middle-aged (31-45),Zero balance,Inactive,Retained
769,France,Male,29,8,0.0,2,1,1,172290.61,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6442,1.7589,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2554922914181668,0,-0.4867,6.61,Young adult (18-30),Zero balance,Active,Retained
730,Spain,Male,42,4,0.0,2,0,1,85982.47,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3662,-0.6398,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4322,3.028,Middle-aged (31-45),Zero balance,Active,Retained
515,Spain,Male,35,10,176273.95,1,0,1,121277.78,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6196,1.5013,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.7244635794717436,0,-0.5291,8.134,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8631,0.4907,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4618,4.973,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
814,Germany,Male,29,8,97086.4,2,1,1,197276.13,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.5679,2.2349,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.691399841606825,0,-0.5331,8.891,Young adult (18-30),Insured (0-100K),Active,Retained
710,Spain,Male,22,8,0.0,2,0,0,99645.04,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.7085,1.3241,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.613554391129287,0,-0.48,5.928,Young adult (18-30),Zero balance,Inactive,Retained
413,France,Male,34,9,0.0,2,0,0,6534.18,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5162,-0.3064,1,1,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,2.4576572185012373,0,-0.5578,12.589,Middle-aged (31-45),Zero balance,Inactive,Retained
665,France,Female,40,6,0.0,1,1,1,161848.03,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2383,0.6994,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4633,5.178,Middle-aged (31-45),Zero balance,Active,Retained
623,France,Female,44,6,0.0,2,0,0,167162.43,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3774,0.4751,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4496,4.064,Middle-aged (31-45),Zero balance,Inactive,Retained
738,France,Male,31,9,82674.15,1,1,0,41970.72,0,1,High-Balance Single-Product France-Skew Watchlist,-0.5113,0.7309,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4766,5.524,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
528,Spain,Male,36,7,0.0,2,1,0,60536.56,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.479,-0.1312,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2677780117370796,0,-0.4567,4.354,Middle-aged (31-45),Zero balance,Inactive,Retained
670,Spain,Female,65,1,0.0,1,1,1,177655.68,1,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.1886,-1.3692,0,0,1,0,1,0,0,0,1,1,2,Both families,B: Rare Valid — Statistically Unusual Pattern,2.4866500090266856,0,-0.5666,16.749,Elderly (60+),Zero balance,Active,Churned
622,Spain,Female,46,4,107073.27,2,1,1,30984.59,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0981,-1.3138,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2016781988241692,0,-0.4644,4.555,Senior (46-60),Above ceiling (>100K),Active,Churned
582,Germany,Male,32,1,88938.62,1,1,1,10054.53,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7959,-1.4255,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5656310282294663,0,-0.5062,6.331,Middle-aged (31-45),Insured (0-100K),Active,Retained
785,Germany,Female,36,2,99806.85,1,0,1,36976.52,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9181,-0.9531,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3913433459880375,0,-0.4799,5.242,Middle-aged (31-45),Insured (0-100K),Active,Retained
605,Spain,Male,33,5,150092.8,1,0,0,71862.79,0,1,High-Balance Single-Product France-Skew Watchlist,-1.4016,0.1479,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.179705968458601,0,-0.4464,2.587,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
479,Germany,Male,35,9,92833.89,1,1,0,99449.86,1,1,High-Balance Single-Product France-Skew Watchlist,-0.7098,0.9404,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7747700215757207,0,-0.497,6.178,Middle-aged (31-45),Insured (0-100K),Inactive,Churned
685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7277,-0.2803,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4451,2.898,Young adult (18-30),Insured (0-100K),Active,Retained
538,Germany,Male,39,7,108055.1,2,1,0,27231.26,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2279,-0.4308,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2669448570751147,0,-0.4723,5.477,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
562,France,Male,42,2,100238.35,1,0,0,86797.41,0,1,High-Balance Single-Product France-Skew Watchlist,-1.029,-0.8666,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4552,2.948,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
675,Spain,Male,36,9,106190.55,1,0,1,22994.32,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8575,0.2209,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.461,4.842,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
721,Germany,Male,28,9,154475.54,2,0,1,101300.94,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.074,1.4864,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,1,-0.5005,7.41,Young adult (18-30),Above ceiling (>100K),Active,Churned
628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.1359,0.9883,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4574,5.649,Young adult (18-30),Above ceiling (>100K),Active,Retained
668,Germany,Female,37,6,167864.4,1,1,0,115638.29,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6082,0.7051,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4645333357025436,0,-0.4643,2.611,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
506,France,Female,41,1,0.0,2,1,0,31766.3,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2776,-1.9051,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4954070773789183,0,-0.5104,7.62,Middle-aged (31-45),Zero balance,Inactive,Retained
524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1,1,High-Balance Single-Product France-Skew Watchlist,-0.827,2.0643,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7325557018962958,0,-0.5024,7.483,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.5977,0.48,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.74195313351737,0,-0.4909,6.708,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
828,France,Male,34,8,129433.34,2,0,0,38131.77,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.1155,0.4099,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8362547015607225,0,-0.5123,8.416,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1078,0.3556,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4271,1.22,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
656,France,Female,39,6,0.0,2,1,0,141069.88,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4498,0.4806,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4309,2.484,Middle-aged (31-45),Zero balance,Inactive,Retained
684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,1,High-Balance Single-Product France-Skew Watchlist,-1.185,1.7314,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5232,8.398,Senior (46-60),Above ceiling (>100K),Active,Retained
625,France,Female,28,3,0.0,1,0,0,183646.41,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.3178,0.9265,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4529583063345444,0,-0.4972,8.006,Young adult (18-30),Zero balance,Inactive,Retained
432,France,Male,42,9,152603.45,1,1,0,110265.24,1,1,High-Balance Single-Product France-Skew Watchlist,-1.4749,0.7754,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.2610684799923764,1,-0.5296,9.131,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
549,France,Female,52,1,0.0,1,0,1,8636.05,1,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.0695,-2.6237,-1,0,0,0,0,0,0,1,0,0,1,Neither,C: Risk Signal — Density Outlier + Churned,1.5902969780382497,0,-0.5581,11.359,Senior (46-60),Zero balance,Active,Churned
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1,1,High-Balance Single-Product France-Skew Watchlist,-1.7818,-2.2381,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,1,-0.54,9.217,Senior (46-60),Above ceiling (>100K),Inactive,Churned
828,France,Female,41,7,0.0,2,1,0,171378.77,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.477,1.0485,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8362547015607225,0,-0.5059,7.471,Middle-aged (31-45),Zero balance,Inactive,Retained
770,France,Male,24,9,101827.07,1,1,0,167256.35,0,1,High-Balance Single-Product France-Skew Watchlist,-0.6137,2.465,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.422847209726683,0,-0.507,8.394,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
758,France,Female,34,3,0.0,2,1,1,124226.16,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4636,-0.0094,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4478,3.844,Middle-aged (31-45),Zero balance,Active,Retained
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0573,1.4946,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4948111030979645,0,-0.4841,5.889,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
687,France,Male,38,9,122570.87,1,1,1,35608.88,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0566,0.3012,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4562,4.466,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
686,France,Male,25,1,0.0,2,0,1,16459.37,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5039,-1.173,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4542572605533,0,-0.509,7.849,Young adult (18-30),Zero balance,Active,Retained
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0933,0.7963,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4327304488320085,0,-0.4827,5.199,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.3598,-1.2298,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1328761828271687,0,-0.498,7.434,Senior (46-60),Above ceiling (>100K),Active,Retained
461,Germany,Female,34,5,63663.93,1,0,1,167784.28,0,1,High-Balance Single-Product France-Skew Watchlist,-0.4565,0.7936,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.9610119843735887,0,-0.5102,6.805,Middle-aged (31-45),Insured (0-100K),Active,Retained
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,1,High-Balance Single-Product France-Skew Watchlist,-1.3621,-0.6213,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4424,2.356,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
584,Spain,Female,48,2,213146.2,1,1,0,75161.25,1,1,High-Balance Single-Product France-Skew Watchlist,-2.3618,-1.0602,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,2.190269672220738,1,-0.5325,7.615,Senior (46-60),Above ceiling (>100K),Inactive,Churned
579,Spain,Female,35,1,129490.36,2,0,1,8590.83,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.0923,-1.6105,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5910833086529592,1,-0.5074,7.827,Middle-aged (31-45),Above ceiling (>100K),Active,Churned
756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2475,1.9632,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.5237,8.437,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
663,France,Male,34,7,0.0,2,1,1,180427.24,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5426,1.3073,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3969801567336042,0,-0.4513,4.299,Middle-aged (31-45),Zero balance,Active,Retained
682,France,Female,43,5,125851.93,1,1,1,193318.33,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2237,0.9228,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6211433306384249,0,-0.4613,4.145,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0169,-0.5733,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.474117551675979,0,-0.5387,10.726,Senior (46-60),Zero balance,Inactive,Churned
691,France,Female,31,5,40915.55,1,1,0,126213.84,1,1,High-Balance Single-Product France-Skew Watchlist,-0.1265,0.7062,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4577,3.03,Middle-aged (31-45),Insured (0-100K),Inactive,Churned
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8483,0.3491,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.7126893673097645,0,-0.5167,8.659,Young adult (18-30),Above ceiling (>100K),Active,Retained
635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0704,1.6061,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.03290776479748,0,-0.4668,5.466,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
650,France,Male,37,5,106967.18,1,0,0,24495.03,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9696,-0.5906,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.314525162645364,0,-0.4367,2.665,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
735,France,Male,44,9,120681.63,1,1,0,74836.34,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1002,0.5006,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4561,4.373,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
416,France,Male,32,0,0.0,2,0,1,878.87,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3474,-2.1134,1,1,0,0,1,0,1,0,0,1,1,Multivariate only,B: Rare Valid — Statistically Unusual Pattern,2.426616891368259,0,-0.6061,14.141,Middle-aged (31-45),Zero balance,Active,Retained
754,Spain,Female,32,7,0.0,2,1,0,89520.75,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5701,0.5648,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4506,3.695,Middle-aged (31-45),Zero balance,Inactive,Retained
535,France,Female,48,9,0.0,1,1,0,149892.79,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1777,0.7124,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.529,8.992,Senior (46-60),Zero balance,Inactive,Churned
716,Spain,Male,42,8,0.0,2,1,0,180800.42,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4693,1.2045,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4034693840400465,0,-0.4657,5.654,Middle-aged (31-45),Zero balance,Inactive,Retained
539,France,Male,37,2,127609.59,1,1,0,98646.22,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2667,-0.4579,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.15396347891616,0,-0.4609,3.578,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
614,France,Female,43,6,0.0,2,1,1,109041.53,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3877,-0.136,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.436,2.569,Middle-aged (31-45),Zero balance,Active,Retained
706,Spain,Male,57,7,0.0,1,1,0,17941.16,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0279,-1.3865,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7238212834162725,0,-0.5267,10.92,Senior (46-60),Zero balance,Inactive,Churned
758,France,Female,33,7,0.0,2,0,0,82996.47,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5506,0.4434,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4515,3.737,Middle-aged (31-45),Zero balance,Inactive,Retained
586,Spain,Female,28,2,0.0,2,1,1,92067.35,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4877,-0.3989,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4565,4.42,Young adult (18-30),Zero balance,Active,Retained
646,France,Female,73,6,97259.25,1,0,1,104719.66,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2922,-1.3876,0,0,1,1,0,0,0,0,1,0,2,Univariate only,B: Rare Valid — Statistically Unusual Pattern,3.2494787346370995,0,-0.5303,16.194,Elderly (60+),Insured (0-100K),Active,Retained
631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1131,0.3536,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4273,1.688,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0,1,High-Balance Single-Product France-Skew Watchlist,-0.6698,0.992,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.613554391129287,0,-0.4679,5.12,Young adult (18-30),Above ceiling (>100K),Active,Retained
684,France,Male,30,2,0.0,2,1,0,83473.82,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4759,-0.462,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4462,3.726,Young adult (18-30),Zero balance,Inactive,Retained
800,France,Female,49,7,108007.36,1,0,0,47125.11,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0657,-0.4153,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5465449816529278,0,-0.4965,6.128,Senior (46-60),Above ceiling (>100K),Inactive,Retained
721,Spain,Female,36,2,0.0,2,1,1,106977.8,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.408,-0.5229,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4416,3.499,Middle-aged (31-45),Zero balance,Active,Retained
683,Spain,Male,29,0,133702.89,1,1,0,55582.54,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2582,-0.7861,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,1,-0.512,6.175,Young adult (18-30),Above ceiling (>100K),Inactive,Churned
660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2171,1.6486,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4653,5.272,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1,1,High-Balance Single-Product France-Skew Watchlist,-0.7935,1.9778,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.422847209726683,0,-0.4725,5.622,Young adult (18-30),Above ceiling (>100K),Inactive,Churned
615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9335,1.8148,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6764686971505505,0,-0.4824,5.905,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
667,Spain,Female,39,2,0.0,2,1,0,40721.24,1,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3516,-1.3745,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4471,4.05,Middle-aged (31-45),Zero balance,Inactive,Churned
682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.0452,1.013,1,2,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.422847209726683,0,-0.497,5.702,Young adult (18-30),Insured (0-100K),Inactive,Retained
484,France,Female,29,4,130114.39,1,1,0,164017.89,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1484,0.9892,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7230361430207572,0,-0.4956,6.784,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.5076,1.1797,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1367864376227783,0,-0.4505,3.685,Young adult (18-30),Insured (0-100K),Inactive,Retained
480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2281,-0.233,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.764423245864728,1,-0.5547,10.49,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
578,France,Male,30,4,169462.09,1,1,0,112187.11,0,1,High-Balance Single-Product France-Skew Watchlist,-1.5939,0.5408,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4901396872056143,0,-0.4802,4.12,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
