antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedent_len,consequent_len
"frozenset({'Products_Label_Products_2', 'CreditScore_Band_Poor_Credit', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.058,0.3617,0.0335,0.5775862068965517,1.596865377098567,0.012521399999999999,1.5110775474431632,0.39678676680292796,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.0711,0.459,0.0521,0.7327707454289734,1.5964504257711838,0.0194651,2.024478939792608,0.40220730399752536,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Salary_Band_High_Income'})",frozenset({'Products_Label_Products_2'}),0.0636,0.459,0.0466,0.7327044025157232,1.5963058878338197,0.0174076,2.023976463016181,0.398925296955008,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Salary_Band_Low_Income'})",frozenset({'Products_Label_Products_2'}),0.0445,0.459,0.0326,0.7325842696629213,1.5960441604856674,0.012174499999999998,2.0230672193255046,0.3908434539459955,4,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Upper_Mid_Income', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.0537,0.3617,0.031,0.5772811918063315,1.5960220951239465,0.01157671,1.5099872210975194,0.3946341097585503,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Tenure_Band_Loyal'})",frozenset({'Balance_Band_Zero_Balance'}),0.1279,0.3617,0.0738,0.5770132916340891,1.595281425584985,0.02753857,1.5090308651939914,0.42787679740115825,3,1
"frozenset({'CrCard_Status_Has_CrCard', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0474,0.459,0.0347,0.7320675105485233,1.5949183236351268,0.0129434,2.0191653467946113,0.391569016935903,4,1
"frozenset({'CreditScore_Band_Good_Credit', 'Geography_France', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0593,0.459,0.0434,0.7318718381112985,1.5944920220289727,0.0161813,2.0176918163742688,0.3963442264535822,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'Tenure_Band_Loyal'})",frozenset({'Products_Label_Products_2'}),0.1111,0.459,0.0813,0.7317731773177317,1.5942770747663,0.030305099999999995,2.016949656909962,0.4193457729379858,3,1
"frozenset({'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0855,0.3617,0.0493,0.5766081871345028,1.5941614242037676,0.018374649999999992,1.5075870130138478,0.4075570840315537,3,1
"frozenset({'Age_Band_Age_31_to_45', 'CrCard_Status_Has_CrCard', 'Geography_Germany', 'Gender_Male'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0549,0.4799,0.042,0.7650273224043717,1.594139033974519,0.015653490000000003,2.2134488277892768,0.3943520715872848,4,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0524,0.3617,0.0302,0.5763358778625954,1.593408564729321,0.01124692,1.5066180144618564,0.393008199173094,3,1
"frozenset({'Active_Status_Active', 'CrCard_Status_Has_CrCard', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.061,0.459,0.0446,0.7311475409836066,1.592914032644023,0.016601,2.012256090076364,0.3964001394480341,4,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.0792,0.459,0.0579,0.731060606060606,1.5927246319403179,0.021547199999999996,2.0116056263230426,0.40415408092985144,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.1409,0.459,0.103,0.7310149041873669,1.5926250635890347,0.0383269,2.011263844765512,0.4331344724045146,3,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.1654,0.459,0.1209,0.7309552599758162,1.59249511977302,0.04498139999999999,2.010817970054173,0.44578791106005217,2,1
"frozenset({'Active_Status_Active', 'CrCard_Status_No_CrCard', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0531,0.459,0.0388,0.7306967984934086,1.5919320228614566,0.014427099999999998,2.0088881044285336,0.3926839943254875,3,1
"frozenset({'Balance_Band_Zero_Balance', 'Salary_Band_High_Income'})",frozenset({'Products_Label_Products_2'}),0.0891,0.459,0.0651,0.7306397306397308,1.591807692025557,0.024203100000000005,2.0084624925435834,0.4081495335802491,2,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.2418,0.3246,0.1249,0.5165425971877585,1.5913203856677711,0.046411720000000004,1.3970206985645885,0.4900963239597218,2,2
"frozenset({'Active_Status_Active', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0849,0.459,0.062,0.7302709069493521,1.5910041545737519,0.023030899999999993,2.0057161497692,0.405929547625678,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Geography_France', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0641,0.459,0.0468,0.7301092043681747,1.5906518613685723,0.017378099999999997,2.00451444343992,0.39675918696113155,4,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'CreditScore_Band_Poor_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0525,0.3617,0.0302,0.5752380952380953,1.5903735007965034,0.011210750000000002,1.5027242117088333,0.39178563315801435,3,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.1192,0.459,0.087,0.7298657718120805,1.5901215072158614,0.03228719999999999,2.002708067120409,0.4213411005668827,3,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Age_Band_Age_31_to_45'})",frozenset({'Products_Label_Products_2'}),0.1103,0.459,0.0805,0.729827742520399,1.590038654728538,0.029872300000000004,2.0024261670849794,0.41708943694468864,3,1
"frozenset({'CreditScore_Band_Good_Credit', 'Balance_Band_Zero_Balance', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0477,0.459,0.0348,0.7295597484276729,1.589454789602773,0.012905699999999996,2.000441853068133,0.38942922217353987,3,1
"frozenset({'CreditScore_Band_Good_Credit', 'Geography_France', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0425,0.459,0.031,0.7294117647058823,1.5891323849801358,0.0114925,1.9993478186980616,0.38718099890507873,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Active_Status_Inactive'})",frozenset({'Products_Label_Products_2'}),0.0776,0.459,0.0566,0.729381443298969,1.589066325270085,0.020981599999999996,1.9991238021365703,0.40188600026356186,4,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0543,0.459,0.0396,0.7292817679558011,1.5888491676596974,0.014676300000000003,1.998387747720241,0.39189345073875054,3,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.1735,0.3617,0.0997,0.5746397694524495,1.58871929624675,0.03694504999999999,1.500610430076478,0.448351102915522,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Geography_Germany', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0463,0.4799,0.0353,0.7624190064794816,1.5887039101468672,0.01308063,2.1891481726038577,0.3885457593074951,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0723,0.459,0.0527,0.7289073305670816,1.5880333999282823,0.01951429999999999,1.9956275436589854,0.3991487793259082,3,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_High_Income', 'Tenure_Band_Loyal'})",frozenset({'Balance_Band_Zero_Balance'}),0.0552,0.3617,0.0317,0.5742753623188406,1.5877118117745108,0.011734159999999997,1.4993259539249875,0.39178955972188456,3,1
"frozenset({'Products_Label_Products_2', 'Tenure_Band_Established'})",frozenset({'Balance_Band_Zero_Balance'}),0.136,0.3617,0.0781,0.5742647058823529,1.587682349688562,0.0289088,1.499288424803053,0.428415611514203,2,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Salary_Band_Low_Income'})",frozenset({'Products_Label_Products_2'}),0.0681,0.459,0.0496,0.7283406754772394,1.5867988572488874,0.0183421,1.9914648575341207,0.39682412622148994,3,1
"frozenset({'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0605,0.3617,0.0347,0.5735537190082645,1.5857166685326636,0.01281715,1.4967887561800106,0.393156271424036,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Geography_Spain', 'Gender_Male'})",frozenset({'Products_Label_Products_2'}),0.0654,0.459,0.0476,0.72782874617737,1.585683542870087,0.017581400000000004,1.9877190938204023,0.3952034483812785,3,1
"frozenset({'CreditScore_Band_Good_Credit', 'Geography_Germany'})","frozenset({'CrCard_Status_Has_CrCard', 'Balance_Band_Balance_Above_100K'})",0.057,0.3375,0.0305,0.5350877192982456,1.585445094217024,0.011262499999999998,1.4249999969349054,0.39158249743580825,2,2
"frozenset({'Age_Band_Age_31_to_45', 'CrCard_Status_No_CrCard', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0624,0.459,0.0454,0.7275641025641026,1.5851069772638402,0.016758400000000003,1.985788228005107,0.39369427613477476,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Geography_Spain'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.0723,0.3246,0.0372,0.5145228215767634,1.5850980332001339,0.013731419999999998,1.391208544142895,0.397891768403996,3,2
"frozenset({'Tenure_Band_Loyal', 'CrCard_Status_Has_CrCard', 'Gender_Male', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0839,0.3617,0.0481,0.5733015494636472,1.5850194898082586,0.017753369999999994,1.4959041864383698,0.4028958971650816,4,1
"frozenset({'Tenure_Band_Established', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0752,0.4799,0.0572,0.7606382978723404,1.5849933275106072,0.02111152,2.1728622131444864,0.39909441769303367,2,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.1797,0.3617,0.103,0.5731775180856984,1.5846765775109162,0.03800250999999999,1.4954694880216965,0.44978228424599564,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Gender_Female'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.0967,0.3246,0.0497,0.5139607032057911,1.5833663068570274,0.018311180000000003,1.389599571609058,0.4078757945659121,3,2
"frozenset({'Geography_France', 'Tenure_Band_Established', 'Balance_Band_Zero_Balance'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.072,0.3246,0.037,0.513888888888889,1.5831450674334224,0.0136288,1.3893942828561032,0.3969245107176142,3,2
"frozenset({'Active_Status_Active', 'Tenure_Band_Loyal', 'Gender_Male', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0613,0.3617,0.0351,0.5725938009787928,1.5830627618987911,0.012927789999999998,1.4934270957424773,0.39236508513167717,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Geography_Spain'})",frozenset({'Products_Label_Products_2'}),0.0512,0.459,0.0372,0.7265624999999999,1.582924836601307,0.013699199999999995,1.978514278478575,0.38813033781210887,4,1
"frozenset({'Active_Status_Active', 'Geography_Germany', 'Products_Label_Products_1'})","frozenset({'CrCard_Status_Has_CrCard', 'Balance_Band_Balance_Above_100K'})",0.0629,0.3375,0.0336,0.534181240063593,1.5827592298180533,0.012371249999999997,1.4222269594041612,0.3929057350183697,3,2
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.3246,0.3617,0.1858,0.5723967960566851,1.5825180980278826,0.06839217999999998,1.4927390455004097,0.5450039891840994,2,1
frozenset({'Balance_Band_Zero_Balance'}),"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.3617,0.3246,0.1858,0.5136853746198506,1.5825180980278823,0.06839217999999998,1.3888128453534188,0.5766813321243001,1,2
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Active_Status_Inactive'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.1103,0.3246,0.0566,0.5131459655485041,1.5808563325585463,0.020796620000000002,1.3872741126067722,0.4129835323853556,3,2
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Age_Band_Age_31_to_45'})",frozenset({'Balance_Band_Zero_Balance'}),0.1408,0.3617,0.0805,0.5717329545454545,1.5806827607007312,0.029572639999999997,1.4904252038167183,0.4275628347039569,3,1
"frozenset({'CrCard_Status_No_CrCard', 'Tenure_Band_Loyal', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0593,0.3617,0.0339,0.5716694772344013,1.5805072635731305,0.012451189999999997,1.490204327229562,0.3904451370394167,3,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0588,0.3617,0.0336,0.5714285714285714,1.579841225956791,0.012332039999999999,1.4893666631914775,0.38995431364215893,4,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.1449,0.3617,0.0828,0.5714285714285714,1.579841225956791,0.030389669999999994,1.4893666631914775,0.4292188048181499,3,1
"frozenset({'Active_Status_Active', 'Balance_Band_Zero_Balance', 'Tenure_Band_New_Customer'})",frozenset({'Products_Label_Products_2'}),0.0454,0.459,0.0329,0.724669603524229,1.578800879137754,0.012061399999999996,1.9649119928634389,0.3840434765719277,3,1
"frozenset({'CrCard_Status_No_CrCard', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0718,0.4799,0.0544,0.7576601671309191,1.5787875956051658,0.019943179999999998,2.146159761258949,0.39496075579553086,2,1
"frozenset({'Geography_France', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0813,0.459,0.0589,0.7244772447724478,1.5783817968898644,0.0215833,1.9635401714448297,0.3988676699174278,4,1
"frozenset({'Active_Status_Active', 'Tenure_Band_Loyal', 'Age_Band_Age_31_to_45', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0643,0.3617,0.0367,0.5707620528771385,1.5779984873573085,0.013442690000000004,1.487053982042842,0.3914564829140434,4,1
"frozenset({'CrCard_Status_No_CrCard', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.1025,0.459,0.0742,0.7239024390243903,1.5771294967851641,0.027152500000000003,1.959452289722832,0.4077288664979841,2,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0572,0.459,0.0414,0.7237762237762237,1.5768545180309885,0.015145199999999998,1.9585569549348438,0.38802088137093943,4,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Tenure_Band_Loyal'})",frozenset({'Balance_Band_Zero_Balance'}),0.0989,0.3617,0.0564,0.570273003033367,1.576646400424017,0.020627869999999993,1.4853616436022994,0.4058843367956106,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.1187,0.459,0.0859,0.7236731255265375,1.5766299031079247,0.0314167,1.9578262124270127,0.4149957327035796,2,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'CreditScore_Band_Poor_Credit'})",frozenset({'Balance_Band_Zero_Balance'}),0.0733,0.3617,0.0418,0.5702592087312414,1.5766082630114495,0.015287389999999994,1.4853139647976656,0.3946552643712343,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0656,0.3617,0.0374,0.5701219512195121,1.576228784129146,0.01367248,1.4848397128579611,0.3912396527726906,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0448,0.459,0.0324,0.7232142857142857,1.5756302521008403,0.011836799999999998,1.9545806380995792,0.38246789503070905,4,1
"frozenset({'CreditScore_Band_Good_Credit', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.057,0.4799,0.0431,0.7561403508771929,1.575620651963311,0.015745699999999998,2.1327841639159204,0.3874119473566368,2,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Mid_Income', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0637,0.3617,0.0363,0.5698587127158555,1.575501002808558,0.013259709999999994,1.483931018447941,0.39013272158243156,3,1
"frozenset({'CreditScore_Band_Good_Credit', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.0903,0.459,0.0653,0.7231450719822812,1.575479459656386,0.023852299999999993,1.9540919929418186,0.4015308212104321,2,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.1511,0.3617,0.0861,0.5698213103904698,1.5753975957712738,0.03144712999999999,1.4838019965507305,0.430250447768096,3,1
"frozenset({'CreditScore_Band_Good_Credit', 'Products_Label_Products_2', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0611,0.3617,0.0348,0.569558101472995,1.5746698962482581,0.012700129999999997,1.4828946733610313,0.38869556328449895,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'Tenure_Band_Established'})",frozenset({'Balance_Band_Zero_Balance'}),0.0827,0.3617,0.0471,0.569528415961306,1.5745878240566933,0.017187410000000004,1.4827924122857603,0.3978122353449835,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'CrCard_Status_No_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0678,0.459,0.049,0.7227138643067847,1.5745400093829733,0.0178798,1.951053184453117,0.39143303749304914,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'CreditScore_Band_Fair_Credit'})",frozenset({'Products_Label_Products_2'}),0.0858,0.459,0.062,0.7226107226107226,1.5743152998054957,0.0226178,1.9503277240614227,0.3990409383137734,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Active_Status_Inactive'})",frozenset({'Balance_Band_Zero_Balance'}),0.0994,0.3617,0.0566,0.5694164989939637,1.5742784047386333,0.020647019999999995,1.4824070059030077,0.40505034335178186,4,1
"frozenset({'Products_Label_Products_2', 'Geography_Germany', 'Gender_Female'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0462,0.4799,0.0349,0.7554112554112554,1.574101386562316,0.012728620000000003,2.126426539978681,0.3823830000462636,3,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Tenure_Band_Established'})",frozenset({'Balance_Band_Zero_Balance'}),0.065,0.3617,0.037,0.5692307692307692,1.573764913549265,0.013489499999999995,1.4817678537030388,0.38992628992628975,3,1
"frozenset({'Active_Status_Inactive', 'Tenure_Band_Loyal', 'CrCard_Status_Has_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0694,0.3617,0.0395,0.569164265129683,1.5735810481882304,0.014398019999999997,1.481539126996026,0.3916901304997184,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Tenure_Band_Established', 'CrCard_Status_Has_CrCard', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.0594,0.3617,0.0338,0.569023569023569,1.5731920625478821,0.012315019999999996,1.4810554653134882,0.38735881792686766,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Products_Label_Products_2', 'CreditScore_Band_Fair_Credit', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0529,0.3617,0.0301,0.5689981096408318,1.5731216744286196,0.010966069999999998,1.4809679790200347,0.3846703225197674,4,1
"frozenset({'Products_Label_Products_2', 'Salary_Band_Mid_Income', 'CrCard_Status_Has_CrCard'})",frozenset({'Balance_Band_Zero_Balance'}),0.0798,0.3617,0.0454,0.568922305764411,1.5729120977727702,0.016536340000000004,1.4807075547046376,0.39582326002678986,3,1
"frozenset({'Products_Label_Products_2', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.253,0.3617,0.1439,0.5687747035573123,1.5725040186820909,0.05238989999999999,1.480200729839681,0.4873782831115985,2,1
"frozenset({'Age_Band_Age_31_to_45', 'CrCard_Status_Has_CrCard', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0689,0.459,0.0497,0.7213352685050798,1.5715365326908055,0.018074899999999998,1.9414010346998674,0.39059185961002824,4,1
"frozenset({'Active_Status_Inactive', 'Balance_Band_Zero_Balance', 'Gender_Male'})","frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard'})",0.0939,0.3246,0.0479,0.5101171458998935,1.5715254032652297,0.017420059999999998,1.378696953707399,0.401363617826658,3,2
"frozenset({'Products_Label_Products_2', 'Geography_Germany', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.0423,0.4799,0.0319,0.7541371158392435,1.5714463759934225,0.01160023,2.1154067221652206,0.3797050993711095,4,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0592,0.459,0.0427,0.7212837837837838,1.5714243655420126,0.015527199999999998,1.9410424172781988,0.3865164332712007,3,1
"frozenset({'Age_Band_Age_31_to_45', 'Tenure_Band_Established', 'Balance_Band_Zero_Balance', 'Geography_France'})",frozenset({'Products_Label_Products_2'}),0.0416,0.459,0.03,0.7211538461538461,1.57114127702363,0.010905599999999998,1.9401379240767462,0.3792988313856427,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0967,0.459,0.0697,0.7207859358841779,1.5703397295951589,0.025314699999999996,1.9375814745420694,0.40207585735771,3,1
"frozenset({'Products_Label_Products_2', 'Tenure_Band_Established', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.0611,0.3617,0.0347,0.5679214402618659,1.5701449827532923,0.012600130000000001,1.4772776480961491,0.3867463396831721,3,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2', 'Salary_Band_High_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0553,0.3617,0.0314,0.5678119349005424,1.5698422308557987,0.011397989999999997,1.476903343863064,0.3842418885380658,3,1
"frozenset({'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Salary_Band_High_Income'})",frozenset({'Balance_Band_Zero_Balance'}),0.0821,0.3617,0.0466,0.5676004872107187,1.569257636745144,0.016904429999999998,1.4761811233466346,0.3952021010825699,3,1
frozenset({'Age_Band_Age_61_plus'}),frozenset({'Active_Status_Active'}),0.0464,0.5151,0.0375,0.8081896551724138,1.568995641957705,0.013599360000000001,2.528017964348311,0.3802953020134229,1,1
"frozenset({'Products_Label_Products_2', 'Geography_Germany'})",frozenset({'Balance_Band_Balance_Above_100K'}),0.104,0.4799,0.0783,0.7528846153846154,1.568836456313014,0.028390399999999996,2.1046848163857113,0.4046706805327495,2,1
"frozenset({'CreditScore_Band_Good_Credit', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard'})",frozenset({'Products_Label_Products_2'}),0.0653,0.459,0.047,0.7197549770290965,1.5680936318716698,0.0170273,1.9304535450241191,0.3875927877644209,3,1
"frozenset({'Balance_Band_Zero_Balance', 'CreditScore_Band_Very_Good_Credit'})",frozenset({'Products_Label_Products_2'}),0.0421,0.459,0.0303,0.7197149643705464,1.5680064583236304,0.010976099999999999,1.9301779592152126,0.3781684150250289,2,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'CrCard_Status_Has_CrCard', 'Gender_Male'})",frozenset({'Balance_Band_Zero_Balance'}),0.0972,0.3617,0.0551,0.5668724279835392,1.5672447552765805,0.019942760000000004,1.4736997590678478,0.40090559155746147,4,1
"frozenset({'Balance_Band_Zero_Balance', 'Gender_Female', 'Salary_Band_Upper_Mid_Income'})",frozenset({'Products_Label_Products_2'}),0.0431,0.459,0.031,0.7192575406032483,1.5670098923818045,0.0112171,1.9270330509871798,0.3781397591011297,3,1
"frozenset({'Geography_France', 'Balance_Band_Zero_Balance'})",frozenset({'Products_Label_Products_2'}),0.2418,0.459,0.1739,0.7191894127377999,1.5668614656596946,0.0629138,1.9265655306944987,0.4771583798618714,2,1
"frozenset({'Active_Status_Inactive', 'Products_Label_Products_2'})",frozenset({'Balance_Band_Zero_Balance'}),0.2144,0.3617,0.1215,0.5666977611940298,1.5667618501355538,0.043951519999999994,1.4731057016594846,0.4604644925532004,2,1
"frozenset({'Active_Status_Active', 'Products_Label_Products_2', 'Age_Band_Age_31_to_45', 'Gender_Female'})",frozenset({'Balance_Band_Zero_Balance'}),0.06,0.3617,0.034,0.5666666666666668,1.5666758824071516,0.012298000000000003,1.4729999966007694,0.38479349186483114,4,1
"frozenset({'Age_Band_Age_31_to_45', 'Balance_Band_Zero_Balance', 'CreditScore_Band_Poor_Credit'})",frozenset({'Products_Label_Products_2'}),0.0534,0.459,0.0384,0.7191011235955055,1.5666691145871579,0.013889399999999993,1.9259599931435811,0.3821076748362559,3,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'CrCard_Status_Has_CrCard', 'Gender_Female'})",frozenset({'Products_Label_Products_2'}),0.0541,0.459,0.0389,0.7190388170055452,1.5665333703824513,0.014068099999999997,1.9255328878834639,0.38233197474365754,4,1
"frozenset({'Tenure_Band_Loyal', 'Balance_Band_Zero_Balance', 'Salary_Band_Low_Income'})",frozenset({'Products_Label_Products_2'}),0.0427,0.459,0.0307,0.7189695550351288,1.566382472843418,0.011100700000000002,1.9250583264833339,0.37771473855451904,3,1
