antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"Adult, HighSal, Zero",Prod=2,0.041,0.459,0.0304,0.7414634146341463,1.6153887029066367,0.011580999999999998,2.0925471698113203,0.3972408210306788
"Prod=2, Retained, VeryHighSal",Zero,0.106,0.3617,0.0619,0.5839622641509434,1.6144934037902776,0.0235598,1.5342358276643993,0.42573899592689374
"Adult, Inactive, Prod=2",Zero,0.1088,0.3617,0.0635,0.583639705882353,1.6136016198019159,0.02414704,1.533047240618102,0.42669248929162135
"VeryHighSal, Zero","HasCard, Prod=2",0.0873,0.3246,0.0457,0.5234822451317296,1.6126994612807442,0.017362419999999996,1.417365865384615,0.416261272071539
"Adult, Prod=2, Retained",Zero,0.208,0.3617,0.1213,0.583173076923077,1.612311520384509,0.04606640000000001,1.5313310265282585,0.47951068808447217
"High, Youth","Prod=1, Retained",0.0704,0.3675,0.0417,0.5923295454545454,1.6117810760667903,0.015828,1.5514982578397212,0.40831362448767317
"Active, France, Zero",Prod=2,0.126,0.459,0.0932,0.7396825396825397,1.6115088010512848,0.035366,2.078231707317073,0.4341687863996621
"Active, Zero",Prod=2,0.1873,0.459,0.1385,0.7394554191137214,1.6110139849972143,0.052529300000000015,2.076420081967213,0.4666825694447222
"Adult, MedSal, Zero",Prod=2,0.0449,0.459,0.0332,0.7394209354120267,1.610938857106812,0.012590899999999999,2.0761452991452987,0.39707253261817027
"France, LowSal, Zero",Prod=2,0.0606,0.459,0.0448,0.7392739273927392,1.610618578197689,0.0169846,2.074974683544303,0.40357732139055325
"Active, Spain, Zero",Prod=2,0.0613,0.459,0.0453,0.7389885807504079,1.6099969079529581,0.0171633,2.07270625,0.40362287706614125
"France, VeryHighSal, Zero",Prod=2,0.0586,0.459,0.0433,0.7389078498293515,1.6098210235933583,0.016402599999999996,2.072065359477124,0.4023931729609136
"Germany, Prod=2",High,0.104,0.383,0.0641,0.6163461538461539,1.6092588873267726,0.024268000000000005,1.6082205513784462,0.4225401158903499
"HighSal, Prod=2, Retained",Zero,0.1074,0.3617,0.0625,0.5819366852886406,1.6088932410523655,0.02365342,1.5268022271714923,0.42399139592202556
"Middle, Prod=2, Retained",Zero,0.0827,0.3617,0.0481,0.5816203143893591,1.608018563420954,0.018187409999999998,1.5256476878612717,0.4122060743667633
"Good, Prod=2",Zero,0.1116,0.3617,0.0648,0.5806451612903225,1.6053225360528682,0.024434279999999996,1.5220999999999998,0.4244396918305068
"NoCard, Prod=2, Retained",Zero,0.1232,0.3617,0.0715,0.5803571428571428,1.6045262451123659,0.026938559999999993,1.521055319148936,0.4297024143739471
"LowSal, Zero",Prod=2,0.0915,0.459,0.0673,0.7355191256830601,1.602438182316035,0.025301499999999998,2.0455165289256194,0.4138150421845522
"Poor, Prod=2",Zero,0.1058,0.3617,0.0613,0.5793950850661626,1.6018664226324648,0.02303214,1.5175761797752807,0.4201836522698572
"Active, HighSal, Zero",Prod=2,0.0464,0.459,0.0341,0.7349137931034483,1.6011193749530463,0.012802399999999999,2.0408455284552844,0.39370485543899697
"HasCard, VeryHighSal, Zero",Prod=2,0.0622,0.459,0.0457,0.7347266881028939,1.600711738786261,0.017150199999999997,2.0394060606060602,0.4001683720873799
"Adult, Poor, Zero",Prod=2,0.041,0.459,0.0301,0.7341463414634145,1.5994473670226894,0.011280999999999996,2.034954128440366,0.39080714614822326
"Good, Zero","HasCard, Prod=2",0.0896,0.3246,0.0465,0.5189732142857143,1.5988084235542646,0.01741584,1.404079814385151,0.41139520380973976
"MedSal, Zero","Prod=2, Retained",0.0921,0.4242,0.0624,0.6775244299674267,1.5971815887963854,0.023331179999999993,1.785561616161616,0.4118263194014927
"VeryHighSal, Zero",Prod=2,0.0873,0.459,0.064,0.7331042382588774,1.5971769896707568,0.0239293,2.0270085836909866,0.4096584995069574
"France, Good, Zero",Prod=2,0.059,0.459,0.0432,0.7322033898305086,1.5952143569292125,0.016119,2.020189873417722,0.396519659936238
"Adult, Good, Prod=2",Zero,0.0529,0.3617,0.0305,0.5765595463137996,1.594026945849598,0.011366069999999999,1.5074138392857142,0.3934727407738203
"Active, NoCard, Zero",Prod=2,0.0531,0.459,0.0388,0.7306967984934086,1.5919320228614566,0.014427099999999998,2.0088881118881114,0.3926839943254875
"France, Zero","HasCard, Prod=2",0.2418,0.3246,0.1249,0.5165425971877585,1.5913203856677711,0.046411720000000004,1.3970207014542346,0.4900963239597218
"Poor, Zero","Prod=2, Retained",0.0879,0.4242,0.0593,0.6746302616609783,1.5903589383804295,0.022012819999999995,1.7696790209790203,0.4069851220789708
"Fair, France, Zero",Prod=2,0.0798,0.459,0.0582,0.7293233082706767,1.5889396694350255,0.021571800000000002,1.9986944444444443,0.40279231094988316
"Active, HasCard, Prod=2",Zero,0.1735,0.3617,0.0997,0.5746397694524495,1.58871929624675,0.03694504999999999,1.500610433604336,0.448351102915522
"Adult, MedSal, Prod=2",Zero,0.0578,0.3617,0.0332,0.5743944636678201,1.5880410939115843,0.012293740000000001,1.4997455284552845,0.39300931171086384
"HighSal, Inactive, Prod=2",Zero,0.0533,0.3617,0.0306,0.574108818011257,1.58725136303914,0.011321389999999997,1.4987396475770924,0.3908102517793145
"Active, Poor, Prod=2",Zero,0.0535,0.3617,0.0307,0.5738317757009346,1.5864854180285721,0.01134905,1.4977653508771929,0.3905714693771498
"Active, MedSal, Prod=2",Zero,0.0617,0.3617,0.0354,0.573743922204214,1.5862425275206358,0.013083110000000002,1.4974566539923957,0.3938818912193046
"HasCard, LowSal, Zero",Prod=2,0.0672,0.459,0.0489,0.7276785714285715,1.5853563647681297,0.0180552,1.9866229508196724,0.39582653716233995
"Adult, HasCard, Prod=2",Zero,0.1568,0.3617,0.0899,0.5733418367346939,1.5851308729187001,0.03318543999999999,1.4960454409566515,0.4377813847559907
"Adult, Germany, Retained",High,0.0808,0.383,0.049,0.6064356435643565,1.5833828813690771,0.018053600000000003,1.567723270440252,0.40082769400188273
"HasCard, Prod=2",Zero,0.3246,0.3617,0.1858,0.5723967960566851,1.5825180980278826,0.06839217999999998,1.4927390489913543,0.5450039891840994
Zero,"HasCard, Prod=2",0.3617,0.3246,0.1858,0.5136853746198506,1.5825180980278823,0.06839217999999998,1.3888128482092097,0.5766813321243001
"NoCard, Zero",Prod=2,0.1025,0.459,0.0742,0.7239024390243903,1.5771294967851641,0.027152500000000003,1.9594522968197883,0.4077288664979841
"Active, Germany, Retained",High,0.0952,0.383,0.0575,0.6039915966386554,1.5770015578032779,0.0210384,1.55804774535809,0.40438242417252906
"Good, Zero",Prod=2,0.0896,0.459,0.0648,0.7232142857142857,1.5756302521008403,0.023673599999999996,1.95458064516129,0.40128881077914463
"HasCard, Inactive, Prod=2",Zero,0.1511,0.3617,0.0861,0.5698213103904698,1.5753975957712738,0.03144712999999999,1.4838019999999996,0.430250447768096
"France, NoCard, Zero",Prod=2,0.0678,0.459,0.049,0.7227138643067847,1.5745400093829733,0.0178798,1.951053191489362,0.39143303749304914
"Fair, HasCard, Zero",Prod=2,0.0871,0.459,0.0629,0.722158438576349,1.5733299315388867,0.0229211,1.947152892561983,0.39917340936072454
"Fair, Zero",Prod=2,0.1198,0.459,0.0865,0.7220367278797996,1.573064766622657,0.03151179999999999,1.9463003003002992,0.4138812382367118
"Inactive, Prod=2, VeryHighSal",Zero,0.0545,0.3617,0.031,0.5688073394495413,1.5725942478560722,0.011287349999999998,1.4803127659574469,0.38509578478702167
"VeryGood, Zero",Prod=2,0.0416,0.459,0.03,0.7211538461538461,1.57114127702363,0.010905599999999998,1.9401379310344824,0.3792988313856427
"Inactive, VeryHighSal, Zero",Prod=2,0.043,0.459,0.031,0.7209302325581396,1.5706541014338553,0.011263000000000002,1.9385833333333335,0.3796474196919137
"HasCard, Prod=2, VeryHighSal",Zero,0.0805,0.3617,0.0457,0.5677018633540373,1.5695379136135947,0.016583149999999994,1.4765272988505747,0.3946381762517207
Elderly,Active,0.0464,0.5151,0.0375,0.8081896551724138,1.568995641957705,0.013599360000000001,2.52801797752809,0.3802953020134229
"Adult, Prod=2",Zero,0.2182,0.3617,0.1238,0.5673693858845096,1.568618705790737,0.04487705999999998,1.4753925847457625,0.46366902773145585
"Good, HasCard, Zero",Prod=2,0.0646,0.459,0.0465,0.7198142414860681,1.5682227483356603,0.016848599999999995,1.9308618784530382,0.38735886665701047
"Inactive, Zero","Prod=2, Retained",0.1744,0.4242,0.116,0.6651376146788991,1.5679811755749624,0.042019520000000005,1.7195123287671232,0.4387563485699011
"France, Zero",Prod=2,0.2418,0.459,0.1739,0.7191894127377999,1.5668614656596946,0.0629138,1.9265655375552284,0.4771583798618714
"Inactive, Prod=2",Zero,0.2144,0.3617,0.1215,0.5666977611940298,1.5667618501355538,0.043951519999999994,1.4731057050592034,0.4604644925532004
"HasCard, MedSal, Prod=2",Zero,0.0812,0.3617,0.046,0.5665024630541872,1.5662219050433706,0.01662996,1.4724420454545453,0.39347068955726744
Prod=2,Zero,0.459,0.3617,0.26,0.5664488017429193,1.566073546427756,0.0939797,1.4722597989949746,0.6681337978103229
Zero,Prod=2,0.3617,0.459,0.26,0.71882775781034,1.566073546427756,0.0939797,1.9240875122910517,0.566286048277275
"Germany, HasCard, Retained",High,0.1214,0.383,0.0728,0.599670510708402,1.5657193491080994,0.026303800000000002,1.5412304526748974,0.4112405350169976
"Active, Prod=2",Zero,0.2446,0.3617,0.1385,0.5662305805396566,1.565470225434494,0.050028180000000005,1.4715191328934967,0.47817619278379786
"HasCard, Poor, Prod=2",Zero,0.074,0.3617,0.0419,0.5662162162162162,1.5654305120713745,0.0151342,1.4714704049844236,0.3900627329288597
"Spain, Zero","HasCard, Prod=2",0.1199,0.3246,0.0609,0.5079232693911593,1.5647666955981494,0.02198046,1.3725501694915254,0.4100978225156904
"Spain, Zero",Prod=2,0.1199,0.459,0.0861,0.7180984153461217,1.5644845650242303,0.031065899999999994,1.9191094674556208,0.4099668750027218
"France, HasCard, Zero",Prod=2,0.174,0.459,0.1249,0.7178160919540231,1.5638694813813139,0.045034000000000005,1.9171894093686357,0.43651385999841036
"HasCard, Zero",Prod=2,0.2592,0.459,0.1858,0.716820987654321,1.561701498157562,0.06682719999999999,1.910452316076294,0.48551939310947684
"Inactive, NoCard, Zero",Prod=2,0.0494,0.459,0.0354,0.7165991902834008,1.5612182794845333,0.012725400000000001,1.9089571428571426,0.3781554557870676
"France, HighSal, Zero",Prod=2,0.0606,0.459,0.0434,0.7161716171617162,1.5602867476290112,0.0155846,1.906081395348837,0.3822569362344236
"Youth, Zero","France, Retained",0.077,0.4204,0.0505,0.6558441558441559,1.560047944443758,0.018129200000000005,1.6841207547169814,0.3889426429100115
"Fair, HasCard, Prod=2",Zero,0.1115,0.3617,0.0629,0.5641255605381166,1.5596504300196752,0.022570449999999992,1.4644125514403292,0.4038612083565573
"Germany, Prod=1, Retained",High,0.0771,0.383,0.046,0.5966277561608301,1.557774820263264,0.016470699999999998,1.5296045016077169,0.38797128145213333
"HasCard, Spain, Zero",Prod=2,0.0852,0.459,0.0609,0.7147887323943662,1.5572739267851117,0.0217932,1.8968395061728396,0.3911808228561089
"Active, Fair, Prod=2",Zero,0.0829,0.3617,0.0466,0.5621230398069964,1.554114016607676,0.01661507,1.4577154269972452,0.3887761056848818
"HighSal, Zero",Prod=2,0.0908,0.459,0.0647,0.7125550660792951,1.5524075513710132,0.02302279999999999,1.882099616858237,0.39137621877955775
"Germany, Retained",High,0.1695,0.383,0.1006,0.5935103244837757,1.5496353119680828,0.03568149999999999,1.517873730043541,0.4270763139405589
"Active, MedSal, Zero",Prod=2,0.0498,0.459,0.0354,0.710843373493976,1.5486783736252199,0.012541800000000002,1.8709583333333335,0.37285638349107597
"Active, Medium","Prod=1, Retained",0.0795,0.3675,0.0452,0.5685534591194968,1.5470842425020321,0.015983749999999998,1.4659985422740525,0.3841638105492879
"Inactive, NoCard, Prod=2",Zero,0.0633,0.3617,0.0354,0.5592417061611376,1.5461479296686136,0.01250439,1.4481860215053766,0.3771019066213338
"Fair, Prod=2",Zero,0.1548,0.3617,0.0865,0.5587855297157622,1.5448867285478634,0.030508839999999995,1.446688726207906,0.417301647658727
"HasCard, HighSal, Zero",Prod=2,0.0638,0.459,0.0452,0.7084639498432602,1.5434944441029634,0.015915799999999997,1.8556881720430107,0.3761156473259438
"Germany, Prod=2, Retained",High,0.0914,0.383,0.054,0.5908096280087528,1.5425838851403468,0.018993799999999998,1.5078556149732623,0.3871197854248702
"Fair, Germany, Retained",High,0.0585,0.383,0.0345,0.5897435897435898,1.5398004954140725,0.012094500000000001,1.5039375,0.37234754900828926
"MedSal, Prod=2",Zero,0.115,0.3617,0.064,0.5565217391304348,1.5386279765840054,0.022404499999999994,1.4393039215686274,0.3955596751412428
"Prod=2, VeryHighSal",Zero,0.115,0.3617,0.064,0.5565217391304348,1.5386279765840054,0.022404499999999994,1.4393039215686274,0.3955596751412428
"HighSal, Prod=2",Zero,0.1163,0.3617,0.0647,0.5563198624247635,1.5380698435851907,0.022634289999999987,1.4386490310077518,0.3958746936400432
"Prod=2, Zero","France, Retained",0.26,0.4204,0.1679,0.6457692307692308,1.536082851496743,0.058595999999999995,1.6362214983713355,0.4716127682178903
"Fair, Inactive, Prod=2",Zero,0.0719,0.3617,0.0399,0.5549374130737135,1.5342477552494151,0.013893769999999993,1.4341803124999999,0.37519102140654925
"Adult, Medium","Prod=1, Retained",0.0655,0.3675,0.0369,0.5633587786259542,1.5329490574855897,0.012828750000000003,1.4485576923076924,0.3720306063413765
"Inactive, Poor, Zero",Prod=2,0.0435,0.459,0.0306,0.703448275862069,1.5325670498084292,0.0106335,1.8243023255813955,0.36330371144798745
"Adult, Fair, Prod=2",Zero,0.0727,0.3617,0.0402,0.5529573590096286,1.528773455929302,0.013904409999999999,1.4278279999999999,0.37299778472031087
"Adult, HighSal, Prod=2",Zero,0.055,0.3617,0.0304,0.5527272727272727,1.5281373312891144,0.010506499999999998,1.4270934959349593,0.3657233361180729
"Adult, NoCard, Prod=2",Zero,0.0614,0.3617,0.0339,0.5521172638436481,1.526450826219652,0.011691619999999996,1.4251498181818179,0.36744677788484315
"NoCard, Prod=2",Zero,0.1344,0.3617,0.0742,0.5520833333333334,1.5263570177863792,0.025587520000000002,1.4250418604651163,0.39838872807170506
"Inactive, LowSal, Zero",Prod=2,0.0447,0.459,0.0313,0.7002237136465326,1.5255418597963673,0.010782700000000003,1.8046791044776125,0.3606146840445218
"HasCard, HighSal, Prod=2",Zero,0.082,0.3617,0.0452,0.5512195121951219,1.5239687923558802,0.015540599999999995,1.422298913043478,0.3745300480074034
"Active, Adult, Prod=2",Zero,0.1094,0.3617,0.0603,0.5511882998171846,1.5238824988033857,0.020730019999999995,1.4222,0.38601103323862745
"Poor, Zero",Prod=2,0.0879,0.459,0.0613,0.6973833902161547,1.5193537913205983,0.020953899999999998,1.787740601503759,0.37476751300666244
"HasCard, MedSal, Zero",Prod=2,0.066,0.459,0.046,0.6969696969696969,1.5184524988446555,0.015705999999999998,1.7852999999999994,0.36556186574806815
"France, Inactive, Zero",Prod=2,0.1158,0.459,0.0807,0.6968911917098445,1.5182814634201405,0.02754779999999999,1.7848376068376062,0.3860671734851153
"Inactive, Zero",Prod=2,0.1744,0.459,0.1215,0.6966743119266054,1.5178089584457635,0.0414504,1.7835614366729673,0.4132213608957795
"Inactive, Spain, Zero",Prod=2,0.0586,0.459,0.0408,0.6962457337883959,1.5168752370117558,0.013902600000000001,1.7810449438202247,0.361960909284045
"Germany, Inactive, Retained",High,0.0743,0.383,0.0431,0.5800807537012113,1.5145711584888022,0.014643099999999996,1.469330128205128,0.3670164197558403
"MedSal, Zero",Prod=2,0.0921,0.459,0.064,0.6948968512486428,1.5139364950950822,0.021726099999999998,1.7731708185053376,0.37390716213239333
"Fair, Inactive, Zero",Prod=2,0.0575,0.459,0.0399,0.6939130434782608,1.5117931230463197,0.013507499999999995,1.7674715909090901,0.35918709239943347
"Active, NoCard, Prod=2",Zero,0.0711,0.3617,0.0388,0.5457102672292546,1.5087372607941791,0.013083130000000002,1.405050464396285,0.3630036302776924
"Active, Prod=2, VeryHighSal",Zero,0.0605,0.3617,0.033,0.5454545454545455,1.5080302611405736,0.01111715,1.40426,0.3585772574064218
"Active, Poor, Zero",Prod=2,0.0444,0.459,0.0307,0.6914414414414415,1.5064083691534673,0.0103204,1.7533138686131386,0.3517888040053284
"HasCard, Middle, Prod=2",Zero,0.0654,0.3617,0.0356,0.5443425076452599,1.5049557855826925,0.011944819999999998,1.4008328859060402,0.35900775913266986
"HighSal, Inactive, Zero",Prod=2,0.0444,0.459,0.0306,0.6891891891891891,1.5015015015015014,0.010220399999999998,1.7406086956521734,0.3495186270406027
"HasCard, Poor, Zero",Prod=2,0.0608,0.459,0.0419,0.6891447368421053,1.5014046554294234,0.0139928,1.7403597883597883,0.3555760653458181
"France, Poor, Zero",Prod=2,0.0598,0.459,0.0412,0.6889632107023411,1.5010091736434445,0.013751800000000002,1.739344086021505,0.35501122463099155
"HasCard, Inactive, Zero",Prod=2,0.125,0.459,0.0861,0.6888,1.5006535947712416,0.028724999999999994,1.7384318766066833,0.38128422100547527
"Active, HighSal, Prod=2",Zero,0.063,0.3617,0.0341,0.5412698412698412,1.4964607168090716,0.011312899999999997,1.3914498269896192,0.3540625381435103
"France, MedSal, Zero",Prod=2,0.062,0.459,0.0424,0.6838709677419355,1.4899149624007308,0.013942,1.7113265306122445,0.3505551756044575
"Middle, Prod=2",Zero,0.095,0.3617,0.051,0.5368421052631579,1.4842192570173012,0.016638499999999994,1.3781477272727272,0.36049182103780725
"France, HasCard, High",Prod=1,0.1023,0.5084,0.0771,0.7536656891495601,1.4824266112304487,0.025090680000000004,1.9956619047619049,0.36251570702300606
"Prod=2, VeryGood",Zero,0.056,0.3617,0.03,0.5357142857142857,1.4811011493344917,0.009744799999999998,1.3747999999999998,0.34409604519774006
"High, Retained, Spain",Prod=1,0.0599,0.5084,0.045,0.7512520868113522,1.4776791636729982,0.014546839999999998,1.9762979865771813,0.3438603458260941
"France, High, Retained",Prod=1,0.1238,0.5084,0.0929,0.7504038772213247,1.4760107734487111,0.02996008,1.969581877022654,0.36806456297118223
"France, HasCard, Medium",Prod=1,0.0442,0.5084,0.0331,0.7488687782805429,1.472991302676127,0.010628719999999998,1.9575423423423417,0.3359587419532458
"Inactive, Retained, Spain",Zero,0.0893,0.3617,0.0475,0.5319148936170213,1.4705968858640344,0.015200189999999995,1.363640909090909,0.3513824530580871
"Adult, High","Prod=1, Retained",0.1697,0.3675,0.0915,0.5391868002357101,1.4671749666277825,0.02913525,1.372573529411765,0.38349757050088557
"France, High, Inactive",Prod=1,0.0724,0.5084,0.054,0.7458563535911602,1.4670659984090486,0.01719184,1.9343391304347826,0.34321626499289287
"France, High",Prod=1,0.1476,0.5084,0.1098,0.7439024390243901,1.463222736082593,0.03476016,1.9195809523809517,0.3713949427268041
"Fair, France, High",Prod=1,0.0478,0.5084,0.0355,0.7426778242677823,1.4608139737761257,0.011198479999999997,1.9104455284552837,0.3312855921498324
"Adult, Zero","France, Retained",0.1647,0.4204,0.1011,0.6138433515482695,1.4601411787542091,0.03186011999999999,1.5009452830188676,0.37727130144964705
"France, High","HasCard, Prod=1",0.1476,0.3578,0.0771,0.5223577235772358,1.4599153817139066,0.02428872,1.3445208510638298,0.36957859429178674
